,Unnamed: 0,model_name_source,model_name_target,match_type,mel_id,make_target,modality_target,confirmed,confidence
2,2,Atlas,Atlas,exact,759192.0,Arthrocare,Surgery,True,
3,3,RF12000,RF12000,exact,799484.0,Arthrocare,Surgery,True,
4,4,Arthrocare Sistema Atlas,Atlas,llm,759192.0,Arthrocare,Surgery,False,0.9
5,5,ArthroCare ENT Coblator II Surgery Syste 8000E,Coblator II,llm,752111.0,Arthrocare,Surgery,False,0.85
6,6,ATLAS 10435-01,Atlas,llm,759192.0,Arthrocare,Surgery,False,0.8
7,7,Quantum 2 ,,no_match,,Arthrocare,,False,0.0
8,8,QUANTUM 2,,no_match,,Arthrocare,,False,0.0
9,9,WEREWOLF ENT,,no_match,,Arthrocare,,False,0.0
10,10,Quantum 2,,no_match,,Arthrocare,,False,0.0
11,11, k.0//4+,,no_match,,Arthrocare,,False,0.0
12,12,Quantum,,no_match,,Arthrocare,,False,0.0
13,13,_,,no_match,,Arthrocare,,False,0.0
14,14,SYSTEM 2000,,no_match,,Arthrocare,,False,0.0
15,15,Quantum 1,,no_match,,Arthrocare,,False,0.0
16,16,Werewolf,,no_match,,Arthrocare,,False,0.0
17,17,72290055,,no_match,,Arthrocare,,False,0.0
18,18,H3000-00,,no_match,,Arthrocare,,False,0.0
19,19,A1390,,no_match,,Arthrocare,,False,0.0
20,20,H0970-02,,no_match,,Arthrocare,,False,0.0
21,21,RF11000,,no_match,,Arthrocare,,False,0.0
0,0,MT139A TACHOMETER,,no_match,,Blue Sun Scientific,,False,0.0
0,0,FLEX FOCUS 500,Flex Focus 500,exact,758357.0,BK Medical,Ultrasound,True,
1,1,E14CL4b,E14CL4b,exact,803237.0,BK Medical,Ultrasound Transducers,True,
2,2,Flex Focus 500,Flex Focus 500,exact,758357.0,BK Medical,Ultrasound,True,
3,3,BK Specto,bkspecto,skip_special_chars,,BK Medical,,False,
4,4,8848,8848,exact,786743.0,BK Medical,Ultrasound Transducers,True,
5,5,8826,8826,exact,768881.0,BK Medical,Ultrasound Transducers,True,
6,6,FLEX FOCUS 400,Flex Focus 400,exact,751696.0,BK Medical,Ultrasound,True,
7,7,Flex Focus 400,Flex Focus 400,exact,751696.0,BK Medical,Ultrasound,True,
8,8,BKSPECTO,bkSpecto,exact,792229.0,BK Medical,Ultrasound,True,
9,9,E14CL4B,E14CL4b,exact,803237.0,BK Medical,Ultrasound Transducers,True,
10,10,Leopard,Leopard 2001,llm,4700.0,BK Medical,Ultrasound,False,0.8
11,11,bk5000-01,BK5000,llm,767388.0,BK Medical,Ultrasound,False,0.9
12,12,Specto,bkSpecto,llm,792229.0,BK Medical,Ultrasound,False,0.7
13,13,8558/S/T,8558,llm,17966.0,BK Medical,Ultrasound Transducers,False,0.85
14,14,2101 Falcon,Falcon 2101,llm,4704.0,BK Medical,Ultrasound,False,0.9
15,15,Bench Switching DC Power Supply 1666,,no_match,,BK Medical,,False,0.0
16,16,Single Output DC Power Supply 1740,,no_match,,BK Medical,,False,0.0
17,17,BKACTIV REAL TIME,,no_match,,BK Medical,,False,0.0
18,18,bkActiv,,no_match,,BK Medical,,False,0.0
19,19,E14C4t,,no_match,,BK Medical,,False,0.0
20,20,9051,,no_match,,BK Medical,,False,0.0
21,21,9085,,no_match,,BK Medical,,False,0.0
22,22,I14C5T,,no_match,,BK Medical,,False,0.0
23,23,20R3,,no_match,,BK Medical,,False,0.0
24,24,Flex Focus 801,,no_match,,BK Medical,,False,0.0
25,25,E14c4t,,no_match,,BK Medical,,False,0.0
26,26,Pro Focus,,no_match,,BK Medical,,False,0.0
27,27,Falcon XL,,no_match,,BK Medical,,False,0.0
28,28,8658,,no_match,,BK Medical,,False,0.0
29,29,12-May,,no_match,,BK Medical,,False,0.0
30,30,12-Apr,,no_match,,BK Medical,,False,0.0
0,0,Halo Flex,Halo Flex,exact,750404.0,Barrx Medical,General Biomedical,True,
1,1,Halo 90,Halo Flex,llm,750404.0,Barrx Medical,General Biomedical,False,0.7
2,2,Halo 360,Halo Flex,llm,750404.0,Barrx Medical,General Biomedical,False,0.7
3,3,1100C-115B,,no_match,,Barrx Medical,,False,0.0
4,4,_,,no_match,,Barrx Medical,,False,0.0
5,5,90-9000,,no_match,,Barrx Medical,,False,0.0
0,0,3800A,3800A,exact,736399.0,Bird,General Biomedical,True,
1,1,Mark 7,Mark 7,exact,792251.0,Bird,Respiratory,True,
2,2,Carefusion Bird Air-Oxygen Blender 03800A,3800A,llm,736399.0,Bird,General Biomedical,False,0.9
3,3,3800,3800A,llm,736399.0,Bird,General Biomedical,False,0.8
4,4,03920A,3920A,llm,792527.0,Bird,General Biomedical,False,0.95
5,5,3800R,3800A,llm,736399.0,Bird,General Biomedical,False,0.7
6,6,03800T,3800A,llm,736399.0,Bird,General Biomedical,False,0.85
7,7,15322,,no_match,,Bird,,False,0.0
8,8,03803T SENTRY 2 BLENDERS,,no_match,,Bird,,False,0.0
9,9,2001,,no_match,,Bird,,False,0.0
10,10,3300,,no_match,,Bird,,False,0.0
11,11,5100,,no_match,,Bird,,False,0.0
12,12,_,,no_match,,Bird,,False,0.0
13,13,BIRD 3M,,no_match,,Bird,,False,0.0
14,14,ULTRABLENDER,,no_match,,Bird,,False,0.0
0,0,316L,,no_match,,Baumer,,False,0.0
1,1,MEX8 H2C,,no_match,,Baumer,,False,0.0
0,0,9002,,no_match,,ADC,,False,1.0
0,0,CoaguChek XS Plus,,no_match,,Boehringer Mannheim,,False,0.0
1,1,Care4,,no_match,,Boehringer Mannheim,,False,0.0
2,2,Intermit/Continous,,no_match,,Boehringer Mannheim,,False,0.0
3,3,Regulate/Line,,no_match,,Boehringer Mannheim,,False,0.0
4,4,Care 4,,no_match,,Boehringer Mannheim,,False,0.0
5,5,Intermittent,,no_match,,Boehringer Mannheim,,False,0.0
6,6,Continuous,,no_match,,Boehringer Mannheim,,False,0.0
7,7,3844,,no_match,,Boehringer Mannheim,,False,0.0
8,8,766,,no_match,,Boehringer Mannheim,,False,0.0
9,9,796,,no_match,,Boehringer Mannheim,,False,0.0
10,10,111,,no_match,,Boehringer Mannheim,,False,0.0
11,11,792,,no_match,,Boehringer Mannheim,,False,0.0
12,12,3804,,no_match,,Boehringer Mannheim,,False,0.0
13,13,ADVANTAGE,,no_match,,Boehringer Mannheim,,False,0.0
14,14,ACCUDATA,,no_match,,Boehringer Mannheim,,False,0.0
15,15,3814,,no_match,,Boehringer Mannheim,,False,0.0
16,16,Unknown,,no_match,,Boehringer Mannheim,,False,0.0
17,17,768 ADVANTAGE,,no_match,,Boehringer Mannheim,,False,0.0
18,18,3270,,no_match,,Boehringer Mannheim,,False,0.0
19,19,ACCU-CHEK III,,no_match,,Boehringer Mannheim,,False,0.0
20,20,REFLOTRON I,,no_match,,Boehringer Mannheim,,False,0.0
21,21,3840,,no_match,,Boehringer Mannheim,,False,0.0
22,22,788,,no_match,,Boehringer Mannheim,,False,0.0
23,23,780 TRACER II,,no_match,,Boehringer Mannheim,,False,0.0
24,24,788          ?1,,no_match,,Boehringer Mannheim,,False,0.0
25,25,3800,,no_match,,Boehringer Mannheim,,False,0.0
26,26,ACCU-CHECK IIM,,no_match,,Boehringer Mannheim,,False,0.0
27,27,791,,no_match,,Boehringer Mannheim,,False,0.0
28,28,3700,,no_match,,Boehringer Mannheim,,False,0.0
29,29,792 A/C III,,no_match,,Boehringer Mannheim,,False,0.0
0,0,Professional Hi-Low Treatment Table 4070,,no_match,,Bailey Manufacturing,,False,0.8
0,0,GREEEN LIGHT XPS LASER SYSTEM,,no_match,,American Medical Sales (AMS),,False,0.0
1,1,201D,,no_match,,American Medical Sales (AMS),,False,0.0
2,2,701D,,no_match,,American Medical Sales (AMS),,False,0.0
3,3,Greenlight HPS,,no_match,,American Medical Sales (AMS),,False,0.0
4,4,Greenlight XPS,,no_match,,American Medical Sales (AMS),,False,0.0
0,0,86000 Accumetrics VerifyNow,VerifyNow,llm,,Accumetrics,,False,0.9
0,0,TLi IQ System,TLi lQ,llm,584.0,Adeza,General Laboratory,False,0.9
0,0,STATFAX 2200,statfax2200,skip_special_chars,,Awareness Technology,,False,
1,1,STAT FAX 303 Plus,Stat Fax 303,llm,8017.0,Awareness Technology,Molecular,False,0.9
2,2,2200,Stat Fax 2200,llm,737100.0,Awareness Technology,General Laboratory,False,0.95
3,3,STAT FAX,,no_match,,Awareness Technology,,False,0.5
0,0,101NR,,no_match,,"BioMedical Solutions, Inc. (BSI)",,False,0.0
1,1,OF-100 OSSFORCE,,no_match,,"BioMedical Solutions, Inc. (BSI)",,False,0.0
0,0,7000,7000,exact,763280.0,Brewer Company,"Beds, Medical Furniture and Patient Transport",True,
1,1,ASSIST 7000 POWER PROCEDURE TABLE,7000,llm,763280.0,Brewer Company,"Beds, Medical Furniture and Patient Transport",False,0.8
2,2,5701 Flex Access,Access 5000,llm,757058.0,Brewer Company,"Beds, Medical Furniture and Patient Transport",False,0.6
3,3,6001 HI LOW EXAM TABLE,,no_match,,Brewer Company,,False,0.0
4,4,6801 HI LOW EXAM TABLE,,no_match,,Brewer Company,,False,0.0
5,5,17100 BREWER LIGHT,,no_match,,Brewer Company,,False,0.0
6,6,700 HI LOW EXAM TABLE,,no_match,,Brewer Company,,False,0.0
7,7,5001 HI LOW EXAM TABLE,,no_match,,Brewer Company,,False,0.0
8,8,6000 HI LOW EXAM TABLE,,no_match,,Brewer Company,,False,0.0
9,9,5000-21,,no_match,,Brewer Company,,False,0.0
10,10,6500 ACCESS,,no_match,,Brewer Company,,False,0.0
0,0,EMPOWER CTA+,empowercta,skip_special_chars,,Bracco,,False,
1,1,EMPOWER CTA,empowercta,skip_special_chars,,Bracco,,False,
2,2,510 CARDIO GEN 82,CardioGen-82,llm,739056.0,Bracco,Contrast Media Injectors and Accessories,False,0.9
3,3,EMPOWER MR,,no_match,,Bracco,,False,0.5
4,4,133000,,no_match,,Bracco,,False,0.1
0,0,DG25 THERMOMETER TEMP CHECK,,no_match,,"Ashcroft, Inc",,False,
1,1,Timeter,,no_match,,"Ashcroft, Inc",,False,
0,0,Pipette Calibration System PCS2,PCS-2,llm,752245.0,Artel,General Laboratory,False,0.9
1,1,PCS-100-70G         ,,no_match,,Artel,,False,0.7
2,2,PCS-100-07A,,no_match,,Artel,,False,0.7
3,3,PCS-100-07G,,no_match,,Artel,,False,0.7
0,0,Maestro 3000,Maestro 3000,exact,752294.0,Boston Scientific,Surgery,True,
1,1,Rotapro,RotaPRO,exact,790836.0,Boston Scientific,Surgery,True,
2,2,GREENLIGHT XPS,Greenlight XPS,exact,755812.0,Boston Scientific,Laser,True,
3,3,ILAB,iLab,exact,739973.0,Boston Scientific,Ultrasound,True,
4,4,MAESTRO 3000,Maestro 3000,exact,752294.0,Boston Scientific,Surgery,True,
5,5,SPYGLASS,SpyGlass,exact,750725.0,Boston Scientific,Endoscopy,True,
6,6,JETSTREAM,JetStream,exact,801829.0,Boston Scientific,Surgery,True,
7,7,GENESYS HTA,Genesys HTA,exact,757009.0,Boston Scientific,Surgery,True,
8,8,ROTAPRO,RotaPRO,exact,790836.0,Boston Scientific,Surgery,True,
9,9,AVVIGO,Avvigo,exact,799189.0,Boston Scientific,Surgery,True,
10,10,Genesys HTA,Genesys HTA,exact,757009.0,Boston Scientific,Surgery,True,
11,11,Jetstream,JetStream,exact,801829.0,Boston Scientific,Surgery,True,
12,12,Lithovue,LithoVue,exact,798687.0,Boston Scientific,Endoscopy,True,
13,13,Symphion,Symphion,exact,798312.0,Boston Scientific,,True,
14,14,Spy Glass,spyglass,skip_special_chars,,Boston Scientific,,False,
15,15,AngioJet Ultra 5000A,AngioJet Ultra 5000A,exact,798257.0,Boston Scientific,,True,
16,16,Maestro 4000,Maestro 4000,exact,766994.0,Boston Scientific,Surgery,True,
17,17,ANGIOJET ULTRA 5000A,AngioJet Ultra 5000A,exact,798257.0,Boston Scientific,,True,
18,18,RF 3000,rf3000,skip_special_chars,,Boston Scientific,,False,
19,19,Aura KTP,Aura KTP,exact,795674.0,Boston Scientific,Laser,True,
20,20,G4,G4,exact,761485.0,Boston Scientific,General Biomedical,True,
21,21,iLab,iLab,exact,739973.0,Boston Scientific,Ultrasound,True,
22,22,LithoVue,LithoVue,exact,798687.0,Boston Scientific,Endoscopy,True,
23,23,RF3000,RF3000,exact,792528.0,Boston Scientific,Surgery,True,
24,24,Swiss LithoClast Trilogy,Swiss Lithoclast Trilogy,exact,797511.0,Boston Scientific,General Biomedical,True,
25,25,"MAESTRO-4000 Radiofrequency Therapy Sys, Tissue Ablatn, cardiac",Maestro 4000,llm,766994.0,Boston Scientific,Surgery,False,0.95
26,26,FG-0612 Symphion,Symphion,llm,798312.0,Boston Scientific,,False,0.9
27,27,Genesys HTA System,Genesys HTA,llm,757009.0,Boston Scientific,Surgery,False,0.95
28,28,SpyGlass Direct Visualization System Irr M00546140,SpyGlass,llm,750725.0,Boston Scientific,Endoscopy,False,0.9
29,29,5000A,AngioJet Ultra 5000A,llm,798257.0,Boston Scientific,,False,0.9
30,30,JetStream PVCN100,JetStream,llm,801829.0,Boston Scientific,Surgery,False,0.9
31,31,AVVIGO guid system ii MOBILE GUIDANCE SYSTEM,Avvigo,llm,799189.0,Boston Scientific,Surgery,False,0.9
32,32,TRIOLOGY SWISS LITHO CLAST,Swiss Lithoclast Trilogy,llm,797511.0,Boston Scientific,General Biomedical,False,0.9
33,33,SPYGLASS CAMERA M00546100,SpyGlass,llm,750725.0,Boston Scientific,Endoscopy,False,0.9
34,34,ALAIR,Alair ATS200,llm,757043.0,Boston Scientific,Hardware,False,0.8
35,35,ROTABLATOR,Rotablator RC5000,llm,752126.0,Boston Scientific,Endoscopy,False,0.8
36,36,SPYGLASS DS,SpyGlass,llm,750725.0,Boston Scientific,Endoscopy,False,0.9
37,37,Swiss LithoClast,Swiss Lithoclast Trilogy,llm,797511.0,Boston Scientific,General Biomedical,False,0.8
38,38,RC 5000,Rotablator RC5000,llm,752126.0,Boston Scientific,Endoscopy,False,0.9
39,39,Spy Glass DS,SpyGlass,llm,750725.0,Boston Scientific,Endoscopy,False,0.9
40,40,iLab 120,iLab,llm,739973.0,Boston Scientific,Ultrasound,False,0.9
41,41,SPYGLASS DISCOVER DI,SpyGlass,llm,750725.0,Boston Scientific,Endoscopy,False,0.9
42,42,ALAIR RF CONTROLLER,Alair ATS200,llm,757043.0,Boston Scientific,Hardware,False,0.8
43,43,SYMPHION CONTROLLER,Symphion,llm,798312.0,Boston Scientific,,False,0.9
44,44,LITHOCLAST,Swiss Lithoclast Trilogy,llm,797511.0,Boston Scientific,General Biomedical,False,0.8
45,45,SPYGLASS CART,SpyGlass,llm,750725.0,Boston Scientific,Endoscopy,False,0.9
46,46,Swiss Lithoclast,Swiss Lithoclast Trilogy,llm,797511.0,Boston Scientific,General Biomedical,False,0.8
47,47,IVUS ILab 1201NS,iLab,llm,739973.0,Boston Scientific,Ultrasound,False,0.7
48,48,Maestro 4000 Pod,Maestro 4000,llm,766994.0,Boston Scientific,Surgery,False,0.9
49,49,Mastro 4000 Pod,Maestro 4000,llm,766994.0,Boston Scientific,Surgery,False,0.8
50,50,Maestro 3000 Pod,Maestro 3000,llm,752294.0,Boston Scientific,Surgery,False,0.9
51,51,AVVIGO+ Multi-Modality Guidance System,Avvigo,llm,799189.0,Boston Scientific,Surgery,False,0.7
52,52,AVVIGO+ MOBILE SYSTEM,Avvigo,llm,799189.0,Boston Scientific,Surgery,False,0.7
53,53,IVUS ACQUISTION PROC,iLab,llm,739973.0,Boston Scientific,Ultrasound,False,0.6
54,54,Spyglass Discover,SpyGlass,llm,750725.0,Boston Scientific,Endoscopy,False,0.8
55,55,Lithoclast-Ultra,Swiss Lithoclast Trilogy,llm,797511.0,Boston Scientific,General Biomedical,False,0.6
56,56,Polaris MMGS Intergrated,Polaris,llm,795759.0,Boston Scientific,General Laboratory,False,0.7
57,57,LITHOCLAST ULTRA,Swiss Lithoclast Trilogy,llm,797511.0,Boston Scientific,General Biomedical,False,0.6
58,58,ILAB CART,iLab,llm,739973.0,Boston Scientific,Ultrasound,False,0.8
59,59,LithoClast Trilogy,Swiss Lithoclast Trilogy,llm,797511.0,Boston Scientific,General Biomedical,False,0.9
60,60,Angiojet,AngioJet Ultra 5000A,llm,798257.0,Boston Scientific,,False,0.8
61,61,GALAXY 2,Galaxy 2 IVUS,llm,4706.0,Boston Scientific,Ultrasound,False,0.9
62,62,REZUM System Generator,Rezum,llm,791071.0,Boston Scientific,,False,0.8
63,63,Polaris MMIS IVUS Cart,Polaris,llm,795759.0,Boston Scientific,General Laboratory,False,0.7
64,64,3550,,no_match,,Boston Scientific,,False,0.0
65,65,LIFEBOOKE362,,no_match,,Boston Scientific,,False,0.0
66,66,Guidant ZOOM LATITUDE Programmer 3120,,no_match,,Boston Scientific,,False,0.0
67,67,MD5,,no_match,,Boston Scientific,,False,0.0
68,68,Maestro,,no_match,,Boston Scientific,,False,0.0
69,69,ICEFX CRYOABLATION SYSTEM,,no_match,,Boston Scientific,,False,0.0
70,70,6299 latitude consult system,,no_match,,Boston Scientific,,False,0.0
71,71,ENDOSTAT III,,no_match,,Boston Scientific,,False,0.0
72,72,AUTOLITH TOUCH,,no_match,,Boston Scientific,,False,0.0
73,73,LATITUDE CONSULT,,no_match,,Boston Scientific,,False,0.0
74,74,EKOS,,no_match,,Boston Scientific,,False,0.0
75,75,ZOOM LATITUDE,,no_match,,Boston Scientific,,False,0.0
76,76,LATITUDE,,no_match,,Boston Scientific,,False,0.0
77,77,H7495551000,,no_match,,Boston Scientific,,False,0.0
78,78,Zoom Latitude,,no_match,,Boston Scientific,,False,0.0
79,79,Latitude,,no_match,,Boston Scientific,,False,0.0
80,80,LATTITUDE,,no_match,,Boston Scientific,,False,0.0
81,81,Ltitude Consult,,no_match,,Boston Scientific,,False,0.0
82,82,LATITUDE PROGRAMMING,,no_match,,Boston Scientific,,False,0.0
83,83,LATITUDE 3300,,no_match,,Boston Scientific,,False,0.0
84,84,AutoLith,,no_match,,Boston Scientific,,False,0.0
85,85,NS1000,,no_match,,Boston Scientific,,False,0.0
86,86,EndoStat III,,no_match,,Boston Scientific,,False,0.0
87,87,H749009881C0,,no_match,,Boston Scientific,,False,0.0
88,88,_,,no_match,,Boston Scientific,,False,0.0
89,89,ZOOM LATTITUDE,,no_match,,Boston Scientific,,False,0.0
90,90,FFR Link,,no_match,,Boston Scientific,,False,0.0
91,91,MetriQ,,no_match,,Boston Scientific,,False,0.0
92,92,LATITUDE ,,no_match,,Boston Scientific,,False,0.0
93,93,ENDOSTAT II,,no_match,,Boston Scientific,,False,0.0
94,94,Ablation Pod 100,,no_match,,Boston Scientific,,False,0.0
95,95,Exalt,,no_match,,Boston Scientific,,False,0.0
96,96,EKOS 4.0,,no_match,,Boston Scientific,,False,0.0
97,97,Latitude Consult,,no_match,,Boston Scientific,,False,0.0
98,98,GUIDANT,,no_match,,Boston Scientific,,False,0.0
99,99,Vessix Generator,,no_match,,Boston Scientific,,False,0.0
100,100,ZOOM LATITUDE Programming System,,no_match,,Boston Scientific,,False,0.0
101,101,Farastar,,no_match,,Boston Scientific,,False,0.0
102,102,H749,,no_match,,Boston Scientific,,False,0.0
103,103,OEM-A7022,,no_match,,Boston Scientific,,False,0.0
104,104,EPS320,,no_match,,Boston Scientific,,False,0.0
105,105,56000,,no_match,,Boston Scientific,,False,0.0
106,106,M006840304R0,,no_match,,Boston Scientific,,False,0.0
107,107,LS 9900,,no_match,,Boston Scientific,,False,0.0
108,108,Guidant   3120,,no_match,,Boston Scientific,,False,0.0
109,109,StoneSmart Console,,no_match,,Boston Scientific,,False,0.0
110,110,SHUTTLE,,no_match,,Boston Scientific,,False,0.0
111,111,3200,,no_match,,Boston Scientific,,False,0.0
112,112,LS 8900-00,,no_match,,Boston Scientific,,False,0.0
113,113,I5020,,no_match,,Boston Scientific,,False,0.0
114,114,120 CHANNEL CLEAR SIGN II,,no_match,,Boston Scientific,,False,0.0
115,115,OEM-A7022 with IVUS,,no_match,,Boston Scientific,,False,0.0
116,116,840-100,,no_match,,Boston Scientific,,False,0.0
117,117,LithoClast Select,,no_match,,Boston Scientific,,False,0.0
118,118,ICEFX,,no_match,,Boston Scientific,,False,0.0
119,119,LATITUDE Programming System,,no_match,,Boston Scientific,,False,0.0
120,120,92331868-01E,,no_match,,Boston Scientific,,False,0.0
121,121,21880,,no_match,,Boston Scientific,,False,0.0
122,122,Autolith Touch EHL,,no_match,,Boston Scientific,,False,0.0
123,123,AutoLith Touch,,no_match,,Boston Scientific,,False,0.0
124,124,M00546650,,no_match,,Boston Scientific,,False,0.0
125,125,M00542430,,no_match,,Boston Scientific,,False,0.0
126,126,58001,,no_match,,Boston Scientific,,False,0.0
127,127,92331868-01-B,,no_match,,Boston Scientific,,False,0.0
128,128,56000R,,no_match,,Boston Scientific,,False,0.0
0,0,C02 INCUBATOR C150 UL,C 150,llm,769528.0,Binder,General Laboratory,False,0.9
1,1,C02 INCUBATOR C170,,no_match,,Binder,,False,0.0
0,0,MD0812,,no_match,,Braun,,False,0.9
0,0,XH-2002,,no_match,,C & A Scientific,,False,0.0
1,1,XH-2003,,no_match,,C & A Scientific,,False,0.0
0,0,B200,B200,exact,786962.0,Branson Ultrasonic Corporation,Sterilization,True,
1,1,B2200R-1,2200,llm,748967.0,Branson Ultrasonic Corporation,Sterilization,False,0.7
2,2,5210,,no_match,,Branson Ultrasonic Corporation,,False,0.0
3,3,1210,,no_match,,Branson Ultrasonic Corporation,,False,0.0
0,0,BR900-1100,,no_match,,BR Surgical,,False,0.8
1,1,BR900-2453,,no_match,,BR Surgical,,False,0.8
2,2,HL 150,,no_match,,BR Surgical,,False,0.8
0,0,Elan-EC,elanec,skip_special_chars,,Aesculap,,False,
1,1,GA800 ELAN 4  ELECTRICAL DRILL SYSTEM,,no_match,,Aesculap,,False,0.0
2,2,GA141,,no_match,,Aesculap,,False,0.0
3,3,GK52,,no_match,,Aesculap,,False,0.0
4,4,FK899R,,no_match,,Aesculap,,False,0.0
0,0,SRA-C3,SRA-C3,exact,796841.0,Amico,General Biomedical,True,
1,1,MIRA 50 LED,,no_match,,Amico,,False,0.0
2,2,PEDS,,no_match,,Amico,,False,0.0
3,3,NEO,,no_match,,Amico,,False,0.0
4,4,CONT/INT,,no_match,,Amico,,False,0.0
5,5,_,,no_match,,Amico,,False,0.0
6,6,DS DIAGNOSTIC STA,,no_match,,Amico,,False,0.0
7,7,Scout,,no_match,,Amico,,False,0.0
8,8,SR-CI,,no_match,,Amico,,False,0.0
9,9,SR-CH,,no_match,,Amico,,False,0.0
10,10,Scout-Anlg-Neo,,no_match,,Amico,,False,0.0
0,0,JXB-178 THERMOMETERS,JXB-178,llm,793499.0,Berrcom,Patient Care and Exam,False,0.95
0,0,Trudi Navigation System Elite Plus,TruDI Elite Plus,llm,796819.0,Acclarent,Surgery,False,0.9
1,1,BIEN AIR OSSEODUO CONSOLE,,no_match,,Acclarent,,False,0.0
0,0,FG226,FG226,exact,800900.0,Aerin Medical,Surgery,True,
1,1,FG226 Aerin Console,FG226,llm,800900.0,Aerin Medical,Surgery,False,0.9
0,0,AR-9800,AR-9800,exact,796848.0,Arthrex,Surgery,True,
1,1,SYNERGY,Synergy,exact,760123.0,Arthrex,Surgery,True,
2,2,SYNERGY UHD4,Synergy UHD4,exact,768837.0,Arthrex,Surgery,True,
3,3,AR6400,ar6400,skip_special_chars,,Arthrex,,False,
4,4,Synergy HD3,synergyhd3,skip_special_chars,,Arthrex,,False,
5,5,APS II,APS II,exact,760124.0,Arthrex,Surgery,True,
6,6,Synergy UHD4,Synergy UHD4,exact,768837.0,Arthrex,Surgery,True,
7,7,AR-3250-3209,AR-3250-3209,exact,799211.0,Arthrex,Patient Monitoring Systems,True,
8,8,AR-6485,AR-6485,exact,802511.0,Arthrex,,True,
9,9,AR-33504030,ar33504030,skip_special_chars,,Arthrex,,False,
10,10,AR-8300,AR-8300,exact,759298.0,Arthrex,Surgery,True,
11,11,AR-6480,AR-6480,exact,764950.0,Arthrex,Infusion Pumps,True,
12,12,AR-8305,AR-8305,exact,791407.0,Arthrex,Patient Care and Exam,True,
13,13,AR-3200-0020,AR-3200-0020,exact,797417.0,Arthrex,Surgery,True,
14,14,AR-8330H,AR-8330H,exact,786298.0,Arthrex,Patient Care and Exam,True,
15,15,Continuous Wave II Arthroscopy Pump AR-6400,Continuous Wave II,llm,793290.0,Arthrex,General Biomedical,False,0.9
16,16,Synergy UHD4  MONITOR - MDSC8232,Synergy UHD4,llm,768837.0,Arthrex,Surgery,False,0.8
17,17,APS II Control Console AR-8300,APS II,llm,760124.0,Arthrex,Surgery,False,0.9
18,18,Continuous Wave III Arthroscopy Pump AR-6475,AR-6475,llm,760714.0,Arthrex,Infusion Pumps,False,0.9
19,19,Synergy HD3 Console AR-3200-0001T,SynergyHD3,llm,756940.0,Arthrex,Endoscopy,False,0.8
20,20,Synergy Resection Shaver AR-8305,AR-8305,llm,791407.0,Arthrex,Patient Care and Exam,False,0.9
21,21,DualWave Arthroscopy Pump AR-6480,DualWave AR-6480,llm,759300.0,Arthrex,General Laboratory,False,0.95
22,22,SynergyUHD4 Ultra,Synergy UHD4,llm,768837.0,Arthrex,Surgery,False,0.9
23,23,SynergyUHD4™ 4K Camera Head,Synergy UHD4,llm,768837.0,Arthrex,Surgery,False,0.9
24,24,DualWave AR-6485,DualWave AR-6480,llm,759300.0,Arthrex,General Laboratory,False,0.8
25,25,4K SYNERGY UHD4 ULTR,Synergy UHD4,llm,768837.0,Arthrex,Surgery,False,0.9
26,26,MDSC-8232,MDSC-2232,llm,801094.0,Arthrex,Patient Monitoring Systems,False,0.7
27,27,Synergy HD4  Console - AR-3200-00021,,no_match,,Arthrex,,False,0.0
28,28,AR-3200-0027 light source,,no_match,,Arthrex,,False,0.0
29,29,"SYNERGY VISION 32"" LED SURGICAL MONITOR",,no_match,,Arthrex,,False,0.0
30,30,SYNERGY VISION TABLET,,no_match,,Arthrex,,False,0.0
31,31,DUALWAVE,,no_match,,Arthrex,,False,0.0
32,32,SYNERGY RF,,no_match,,Arthrex,,False,0.0
33,33,AR-3200,,no_match,,Arthrex,,False,0.0
34,34,Arthrex,,no_match,,Arthrex,,False,0.0
35,35,DualWave,,no_match,,Arthrex,,False,0.0
36,36,Synergy RF,,no_match,,Arthrex,,False,0.0
37,37,Synergy APS III,,no_match,,Arthrex,,False,0.0
38,38,OPES,,no_match,,Arthrex,,False,0.0
39,39,CONTINUOUS WAVE III,,no_match,,Arthrex,,False,0.0
40,40,CONTINUOUS WAVE 4 (A,,no_match,,Arthrex,,False,0.0
41,41,Video Cart AR-6000B,,no_match,,Arthrex,,False,0.0
42,42,Synergy Console,,no_match,,Arthrex,,False,0.0
43,43,Angel System,,no_match,,Arthrex,,False,0.0
44,44,SCB Image 1 Hub,,no_match,,Arthrex,,False,0.0
45,45,AR-3200T,,no_match,,Arthrex,,False,0.0
46,46,FS-L3201D,,no_match,,Arthrex,,False,0.0
47,47,FS-L2601D,,no_match,,Arthrex,,False,0.0
48,48,WIS4000,,no_match,,Arthrex,,False,0.0
49,49,AR-3210,,no_match,,Arthrex,,False,0.0
50,50,AR-8325H,,no_match,,Arthrex,,False,0.0
51,51,MDSL-8232,,no_match,,Arthrex,,False,0.0
52,52,AR-33714000,,no_match,,Arthrex,,False,0.0
53,53,AR-3200-0001T,,no_match,,Arthrex,,False,0.0
0,0,Osseoduo Control Unit,,no_match,,Bien-Air,,False,0.0
1,1,OSSEODUO,,no_match,,Bien-Air,,False,0.0
0,0,CyberKnife System - CyberKnife,CyberKnife,llm,12930.0,Accuray,Surgery,False,0.95
0,0,Azure 300,300Q,llm,801748.0,Azure Biosystems,Molecular,False,0.8
