company_name,asset_sys_id,mel_id,make_source,ps_make,modality_source,ps_modality,model_name_source,ps_model_name,model_number
CHRISTIANA,16803619,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123468
CHRISTIANA,16803631,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,125140
CHRISTIANA,16803644,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123467
CHRISTIANA,16803650,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123487
CHRISTIANA,16803651,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123475
CHRISTIANA,16803652,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123491
CHRISTIANA,16803653,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,122933
CHRISTIANA,16803654,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,125192
CHRISTIANA,16803659,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,125181
CHRISTIANA,16803660,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124365
CHRISTIANA,16803665,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123474
CHRISTIANA,16803666,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123502
CHRISTIANA,16803667,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123493
CHRISTIANA,16803668,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123471
CHRISTIANA,16803672,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123499
CHRISTIANA,16803877,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123495
CHRISTIANA,16803880,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,125189
CHRISTIANA,16803954,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,122931
CHRISTIANA,16804241,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123489
CHRISTIANA,16804244,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123485
CHRISTIANA,16804394,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123441
CHRISTIANA,16804399,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,122867
CHRISTIANA,16804599,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,122866
CHRISTIANA,16804602,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,122849
CHRISTIANA,16804604,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123473
CHRISTIANA,16804612,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123492
CHRISTIANA,16808943,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,125512
CHRISTIANA,16809200,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,125468
CHRISTIANA,16809384,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,125473
CHRISTIANA,16809411,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,125480
CHRISTIANA,16809509,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,125542
CHRISTIANA,16809586,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,125505
CHRISTIANA,16809790,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123895
CHRISTIANA,16809898,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123907
CHRISTIANA,16809959,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123855
CHRISTIANA,16813623,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123875
CHRISTIANA,16815448,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123893
CHRISTIANA,16816866,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123864
CHRISTIANA,16817166,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123903
CHRISTIANA,16817238,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123866
CHRISTIANA,16817300,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123870
CHRISTIANA,16817355,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123871
CHRISTIANA,16817364,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123868
CHRISTIANA,16817368,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123869
CHRISTIANA,16817413,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123874
CHRISTIANA,16817421,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123861
CHRISTIANA,16817436,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123863
CHRISTIANA,16817462,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123857
CHRISTIANA,16817468,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123877
CHRISTIANA,16817485,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123906
CHRISTIANA,16817572,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123873
CHRISTIANA,16817633,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123858
CHRISTIANA,16817700,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123908
CHRISTIANA,16817826,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123889
CHRISTIANA,16817828,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123900
CHRISTIANA,16817958,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123859
CHRISTIANA,16818249,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123885
CHRISTIANA,16818510,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123881
CHRISTIANA,16818657,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123904
CHRISTIANA,16819030,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123902
CHRISTIANA,16819144,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124061
CHRISTIANA,16819251,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123897
CHRISTIANA,16819259,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123883
CHRISTIANA,16819329,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123879
CHRISTIANA,16819485,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123905
CHRISTIANA,16819576,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123896
CHRISTIANA,16819613,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123899
CHRISTIANA,16819619,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123892
CHRISTIANA,16819667,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123862
CHRISTIANA,16819677,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123898
CHRISTIANA,16819681,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123890
CHRISTIANA,16819685,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123876
CHRISTIANA,16819731,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123882
CHRISTIANA,16819737,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123884
CHRISTIANA,16819749,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123887
CHRISTIANA,16819756,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123894
CHRISTIANA,16819778,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123888
CHRISTIANA,16819888,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123891
CHRISTIANA,16819916,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126973
CHRISTIANA,16820158,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123865
CHRISTIANA,16820567,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123886
CHRISTIANA,16820585,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123860
CHRISTIANA,16820607,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123909
CHRISTIANA,16820995,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123872
CHRISTIANA,16821489,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123867
CHRISTIANA,16821539,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123878
CHRISTIANA,16821602,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123901
CHRISTIANA,16821664,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,123880
CHRISTIANA,16827732,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126957
CHRISTIANA,16827933,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126630
CHRISTIANA,16827956,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126633
CHRISTIANA,16827987,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126952
CHRISTIANA,16828708,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126647
CHRISTIANA,16828722,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126631
CHRISTIANA,16828956,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126627
CHRISTIANA,16829097,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126950
CHRISTIANA,16829126,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126910
CHRISTIANA,16829224,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124479
CHRISTIANA,16829356,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126982
CHRISTIANA,16829358,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126638
CHRISTIANA,16829381,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126962
CHRISTIANA,16829504,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126626
CHRISTIANA,16829564,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126947
CHRISTIANA,16829590,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126943
CHRISTIANA,16830033,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,126953
CHRISTIANA,16830411,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124457
CHRISTIANA,16830473,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124467
CHRISTIANA,16830490,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124450
CHRISTIANA,16830507,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124490
CHRISTIANA,16830528,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124481
CHRISTIANA,16830659,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124483
CHRISTIANA,16830765,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124492
CHRISTIANA,16830769,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124446
CHRISTIANA,16830829,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124461
CHRISTIANA,16830847,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124488
CHRISTIANA,16830884,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124529
CHRISTIANA,16830897,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124489
CHRISTIANA,16830907,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124480
CHRISTIANA,16830910,769649.0,ALARIS MEDICAL SYSTEMS INC SUB CARDINAL HEALTH INC,Alaris Medical Systems,"Infusion Pumps, General-Purpose (PCU)",Infusion Pumps,8015 ALARIS PC,PC 8015,124458
